label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
2	1467 m^2	0.1225	Oakland	baseball	-0.5788	2.1176	64	1133	1321	-0.094	874	Games and Playable Media	-679
2	1403 m^2	-0.5568	Bakersfield	baseball, boxing	-1.3986	0.9678	1625	141	2451	1.276	1313	Statistics	-627
1	1557 m^2	1.6485	Santa Clarita	motor sports	0.8603	0.4098	-1267	1308	568	0.3425	733	Computer Science	-1660
0	2706 m^2	0.5164	Chula Vista	tennis	1.2223	1.4041	990	1058	-792	0.406	1365	Computer Game Design	614
2	-335 m^2	-1.3566	Stockton	boxing, volleyball	0.485	1.9933	1362	1798	-833	1.4631	1989	Games and Playable Media	452
0	231 m^2	0.5897	Irvine	tennis	0.1772	1.5959	597	1199	104	-0.8105	113	Computational Media	-1628
5	1036 m^2	-1.0139	Irvine	golf	0.6241	0.899	-212	32	-1252	-0.8647	-483	Statistics	-1139
1	1855 m^2	0.133	Santa Clarita	motor sports	-0.5791	0.2416	-129	-3	280	-0.4839	1014	Computer Science	-367
0	1021 m^2	-0.0418	Los Angeles	ice hockey	0.1316	1.5636	-1200	2272	912	1.2976	-80	Data Science	-258
4	997 m^2	0.9905	Moreno Valley	track & field	1.7853	0.4722	564	-1414	-931	-0.9204	265	Human Computer Interaction	212
2	-892 m^2	-0.1043	Stockton	baseball	-0.3664	-0.133	-58	-1177	385	0.4789	1528	Games and Playable Media	-599
0	791 m^2	1.0507	Fremont	tennis	-0.0381	1.2434	-17	1552	435	1.6761	55	Computer Game Design	536
5	986 m^2	0.2244	Long Beach	golf	-0.8376	1.1621	-101	-1805	-130	0.665	783	Natural Language Processing	522
3	2674 m^2	-0.7517	San Diego	soccer, basketball	-0.6035	0.838	1222	-752	-524	0.6636	1149	Technology and Information Management	471
3	688 m^2	0.0061	Modesto	soccer, basketball	0.9194	0.8231	1059	1524	595	-0.2254	775	Technology and Information Management	983
4	784 m^2	0.4776	Anaheim	track & field	-0.4724	1.5356	937	2107	78	0.5767	-64	Computer Engineering	503
4	759 m^2	1.2928	Moreno Valley	badminton	1.1216	1.3181	1155	1200	742	1.259	2000	Bioinformatics	453
1	-421 m^2	1.026	Santa Clarita	motor sports	1.4197	0.3145	-242	-987	362	0.1209	543	Computer Science	895
3	1333 m^2	0.8768	Modesto	soccer, basketball	2.2697	-0.0279	327	-347	31	0.93	1453	Robotics Engineering	1014
1	748 m^2	1.1576	Santa Clarita	motor sports	0.5217	1.1789	n/a	2036	1469	-0.0232	779	Computer Science	537
2	1368 m^2	-0.2046	Oakland	volleyball, baseball	0.3862	0.4215	481	1047	-152	0.5467	897	Bioinformatics	230
3	887 m^2	-1.1682	San Bernardino	soccer, football	0.941	0.5546	29	-1108	-291	2.2723	1730	Technology and Information Management	-51
4	1181 m^2	0.8576	Fresno	track & field	1.2183	0.1835	1274	162	2634	1.2438	1377	Technology and Information Management	-561
2	1909 m^2	0.7834	Santa Ana	baseball, volleyball	0.5248	0.8683	546	1820	1057	-0.0944	302	Games and Playable Media	2
4	-340 m^2	1.8435	San Francisco	badminton	0.0394	0.0971	251	1080	1172	0.8636	2507	Bioinformatics	2087
4	214 m^2	1.1095	Bakersfield	track & field	0.3383	0.2761	-255	1014	-188	1.1504	2129	Games and Playable Media	1007
3	-618 m^2	-0.2989	Modesto	basketball	1.4413	1.0849	815	1872	1704	1.6092	195	Robotics Engineering	389
4	374 m^2	0.1182	San Francisco	badminton	0.8493	-0.1881	950	-772	501	0.7432	1474	Bioinformatics	1101
0	966 m^2	1.7928	Chula Vista	ice hockey	1.1575	0.2712	1154	986	-355	2.4351	942	Computational Media	772
4	-582 m^2	1.2945	San Francisco	badminton	-0.2142	1.418	2067	386	556	-1.0207	-657	?	127
4	1080 m^2	-0.1311	Moreno Valley	badminton	-1.5961	0.6059	-818	-769	NULL	0.6978	-1099	Human Computer Interaction	1848
1	-690 m^2	1.3634	Santa Clarita	NULL	1.3353	1.5026	-382	-423	930	0.9181	-749	Computer Science	569
4	528 m^2	1.1866	Moreno Valley	badminton	1.0316	0.1256	1267	96	1691	0.3081	-741	Bioinformatics	682
1	480 m^2	2.0139	Santa Clarita	motor sports	-0.0934	0.81	1706	8	491	-0.3492	250	Robotics Engineering	None
0	615 m^2	0.3309	Chula Vista	ice hockey	0.1669	0.1433	-95	707	?	1.1167	763	Bioengineering	1212
4	1885 m^2	1.9788	Fresno	badminton	0.5772	0.6704	711	-1017	554	1.3696	416	Bioinformatics	-206
3	676 m^2	-0.3573	San Diego	soccer, football	1.0346	1.4858	2860	742	991	1.3305	2208	Computer Science	-391
3	929 m^2	-0.1304	San Diego	basketball	1.9488	-0.2335	1690	-923	-133	1.8348	774	Biotechnology	-585
2	-173 m^2	-0.658	Oakland	boxing, volleyball	2.2376	0.0751	-160	1823	2032	0.2182	2039	Games and Playable Media	37
0	617 m^2	0.5441	Riverside	tennis	-0.2565	0.6122	1472	1187	706	0.5677	-1383	Applied Mathematics	-17
4	39 m^2	0.7009	San Francisco	badminton	1.6073	0.5189	705	357	1619	2.1248	994	Human Computer Interaction	210
0	-1993 m^2	0.9106	Los Angeles	tennis	-0.2102	1.0215	1297	1197	3060	-0.4063	1779	Computer Engineering	1456
2	592 m^2	0.8766	Santa Ana	N/A	1.0084	0.9503	1321	913	453	1.2868	-654	Games and Playable Media	-793
2	948 m^2	-0.0271	n/a	volleyball, baseball	0.9329	0.7816	-274	190	1531	0.4044	1356	Games And Playable Media	418
0	-555 m^2	-0.2727	Chula Vista	ice hockey	0.5053	0.8352	177	1323	2114	NULL	1422	Applied Mathematics	364
1	1016 m^2	1.7958	Santa Clarita	motor sports	-1.2177	0.2336	803	-1558	1468	1.3359	-596	Computer Science	1529
2	509 m^2	0.364	Oakland	VOLLEYBALL, BASEBALL	0.6518	0.6812	187	1177	1395	0.4872	1569	STATISTICS	174
1	2046 m^2	0.5233	Santa Clarita	motor sports	-0.2948	0.5702	293	1089	-1118	0.6303	2265	Computer Science	557
1	690 m^2	-0.3379	Santa Clarita	motor sports	0.5088	N/A	-247	-1679	1530	1.4923	435	Computer Science	-421
5	1344 m^2	1.1696	Fresno	running	1.2999	-0.6331	-202	365	797	-0.3862	533	Natural Language Processing	712
0	-1271 m^2	0.1296	Los Angeles	soccer, football	0.6012	0.1318	2094	-280	-245	1.6254	683	Computer Game Design	-314
2	2271 m^2	-0.4145	Santa Ana	volleyball	0.3939	0.8798	731	422	-895	-0.4599	341	Electrical Engineering	-254
5	1298 m^2	0.3201	Irvine	golf	0.2684	-0.5052	-350	-631	2412	0.7778	474	Bioengineering	-1527
0	1124 m^2	1.1802	Riverside	ice hockey	0.1253	2.2128	1054	1030	-280	0.4883	456	Data Science	-81
3	451 m^2	0.1291	San Bernardino	soccer	0.5226	1.1428	425	865	733	1.3417	1111	Technology and Information Management	-1027
2	-757 m^2	-0.0694	oakland	volleyball, boxing	1.014	1.0867	313	622	1401	0.5149	652	Statistics	815
5	1087 m^2	-0.4165	Irvine	running	1.9134	0.6192	-285	-550	312	0.0807	-241	Bioengineering	1233
3	638 m^2	0.5196	San Diego	basketball, soccer	1.1224	1.017	835	-796	1128	1.2234	1292	Biotechnology	-103
1	-287 m^2	1.1263	Santa Clarita	motor sports	0.2031	0.2506	-888	493	2255	0.8531	595	Computer Science	41
3	424 m^2	0.9961	Modesto	football, soccer	-0.9515	1.9294	613	-293	526	-0.2941	376	Technology and Information Management	625
2	-1500 m^2	-0.0263	Oakland	baseball	-0.0687	1.6476	-594	884	-443	0.3338	-524	Computer Science	603
5	1502 m^2	1.5167	Long Beach	golf	-1.6295	-0.0297	-923	1182	-1554	1.1303	1835	Bioengineering	-2690
1	766 m^2	0.8772	Santa Clarita	N/A	1.6381	-0.4818	-665	1322	1558	2.0049	-260	Biotechnology	-1037
0	-841 m^2	0.4628	Los Angeles	tennis	1.7499	0.8459	1036	3348	-96	-0.3934	208	Computer Engineering	1319
4	1502 m^2	2.134	Fresno	badminton	-0.1769	-0.4607	816	647	1359	1.3286	409	BIOINFORMATICS	1297
1	3083 m^2	0.3894	Santa Clarita	MOTOR SPORTS	0.0336	1.4822	313	-402	2163	0.2826	697	Computer Science	-1098
0	-1068 m^2	0.9722	Fremont	tennis	1.2196	0.8264	-974	2546	-1063	0.312	1488	Applied Mathematics	1431
2	806 m^2	1.464	Oakland	boxing, baseball	-0.7219	0.1908	38	1719	1276	0.0947	1593	Bioinformatics	-787
4	2877 m^2	1.754	fRESNO	BADMINTON	0.4029	-0.5034	-155	1230	1522	-0.3856	105	Bioengineering	-552
5	-595 m^2	0.3602	Long Beach	golf	-0.0648	0.5969	-1154	818	1606	2.2359	-232	Electrical Engineering	1565
5	-105 m^2	1.4945	Sacramento	running	0.0603	0.4162	574	399	-531	1.8471	1055	Natural Language Processing	-20
4	212 m^2	1.4812	Moreno Valley	track & field	0.4272	0.4615	-460	709	2772	0.7285	267	Human Computer Interaction	1048
5	764 m^2	-0.8113	Long Beach	running	0.1731	1.4602	206	308	-467	-0.5739	2063	Computational Media	-183
1	761 m^2	1.7459	Santa Clarita	motor sports	0.7618	0.4128	122	-1048	1280	2.3616	601	Computer Science	49
4	411 m^2	0.8829		track & field	-0.1564	-0.0921	-761	1027	1647	-0.3439	130	Bioinformatics	976
1	708 m^2	1.0962	Santa Clarita	motor sports	0.9238	0.9371	-883	1452	-129	-0.0146	0	Computer Science	163
5	-708 m^2	0.5981	Irvine	golf	1.3267	0.5218	2219	-774	-821	-0.4094	1895	Natural Language Processing	-1866
4	68 m^2	0.4749	Modesto	track & field	1.3132	1.3595	-323	1141	1514	0.2323	1526	Statistics	1336
5	-58 m^2	-1.2386	Long Beach	running	-0.0386	0.7798	-397	413	-3	0.2944	-579	Electrical Engineering	306
4	1985 m^2	1.87	Fresno	badminton	-1.9954	1.1032	1980	2842	1550	0.1109	1432	Bioinformatics	-1040
1	819 m^2	0.1047	Santa Clarita	motor sports	1.0729	-0.4532	62	-831	-707	1.2326	682	Computer Science	-243
3	838 m^2	0.2515	Modesto	basketball, soccer	2.3882	1.6455	219	1031	-499	2.0309	1689	Biotechnology	-188
1	1756 m^2	1.1029	Santa Clarita	motor sports	1.5232	0.6278	-1322	1836	-1044	0.7017	810	Computer Science	817
2	1167 m^2	0.3759	Santa Ana	boxing, volleyball	-0.1381	1.3887	202	2198	1216	1.7255	1227	Applied Mathematics	-455
5	1580 m^2	0.8025	Sacramento	golf	1.1397	0.6176	-1072	-764	-182	-1.1259	-50	Electrical Engineering	300
4	1259 m^2	0.8618	Fresno	track & field	-1.4072	0.9627	303	71	631	0.4491	465	Human Computer Interaction	368
2	1437 m^2	0.6785	Moreno Valley	baseball	0.1319	1.1419	1673	2384	1192	1.8207	889	Games and Playable Media	-749
4	1632 m^2	0.5641	Moreno Valley	badminton	-0.2455	0.7459	2183	1452	1171	0.4471	689	Bioinformatics	765
0	-710 m^2	1.2305	Fremont	ice hockey	-0.9952	1.6369	-345	137	5	-0.0016	-377	Electrical Engineering	-372
0	405 m^2	0.7697	Los Angeles	ice hockey	-0.1347	1.0143	-447	933	225	1.3283	-392	Data Science	0
4	718 m^2	1.7167	Anaheim	track & field	0.6629	0.2881	981	1616	1569	0.4161	731	Statistics	1283
4	216 m^2	2.0579	Fresno	badminton	-0.3688	1.0865	-517	NULL	254	-2.1152	-965	Bioinformatics	-1078
3	-724 m^2	0.6725	San Diego	football	0.494	1.2908	703	763	699	0.7439	-431	Robotics Engineering	-289
0	-154 m^2	0.3207	Oakland	tennis	1.2853	0.4438	936	-126	1341	0.1277	327	Computer Game Design	1056
5	1091 m^2	0.0632	Irvine	running	-0.0751	0.3924	193	-1134	-914	-1.3873	2121	Computer Science	-163
3	1313 m^2	1.0992	San Bernardino	football, basketball	1.3177	0.1673	2426	-348	1264	-0.0843	1805	Technology and Information Management	-971
3	1828 m^2	-0.2802	Modesto	soccer	1.4948	0.4756	2291	-191	231	-0.6076	139	Robotics Engineering	-1162
5	-1036 m^2	1.3137	Irvine	golf	1.6378	0.115	-394	699	-498	0.6893	980	Natural Language Processing	216
4	965 m^2	0.9882	Anaheim	badminton	0.8852	0.9797	232	557	689	0.1029	380	Human Computer Interaction	-603
4	528 m^2	0.2223	Moreno Valley	badminton	0.5099	0.3178	1852	812	2044	0.5836	249	Bioinformatics	456
1	1067 m^2	1.3349	Santa Clarita	motor sports	0.0948	1.6035	380	-189	1512	1.5262	775	Computer Science	-424
5	-619 m^2	-1.142	Long Beach	golf	0.4144	-0.5016	1639	58	-754	0.1542	1024	Natural Language Processing	168
3	-854 m^2	0.2118	San Diego	basketball	1.6277	0.4426	-469	323	1515	-0.7217	1536	Technology and Information Management	-1925
3	-134 m^2	0.6302	Modesto	basketball	1.4555	0.4981	1035	-177	108	-0.2881	-349	Robotics Engineering	-911
2	1534 m^2	-0.8519	Bakersfield	baseball, boxing	-0.4758	0.8029	-1495	1985	-71	2.3449	-627	Statistics	773
5	2571 m^2	-0.5472	Long Beach	golf	None	-0.1764	-241	1071	N/A	1.6943	1635	Natural Language Processing	835
1	-502 m^2	-0.2948	Santa Clarita	motor sports	0.5777	1.0506	1265	1239	1574	2.1931	58	Natural Language Processing	-315
0	-857 m^2	-0.2408	Los Angeles	ice hockey	1.3257	0.0856	224	435	659	0.548	-68	Applied Mathematics	884
0	-37 m^2	0.4803	Fremont	tennis	-0.675	0.5611	-78	688	-334	-0.0118	1232	Data Science	-1435
3	606 m^2	0.1666	San Jose	soccer	0.3976	1.2486	-202	201	1099	1.2313	1726	Electrical Engineering	-794
5	453 m^2	0.7439	Irvine	running	0.5619	0.7919	-561	-299	-2020	-0.0977	1053	NATURAL LANGUAGE PROCESSING	885
5	1495 m^2	-1.6748	Long Beach	golf	1.3004	-0.4269	-994	-129	1156	-1.1123	1173	Electrical Engineering	-716
2	1108 m^2	-0.073	Bakersfield	VOLLEYBALL, BASEBALL	-1.1207	0.5562	-157	1632	-614	-0.3723	776	Games and Playable Media	770
5	506 m^2	-1.6733	Long Beach	golf	-0.1412	0.6959	-927	2500	-463	-1.9594	1081	Computer Science	991
0	-355 m^2	1.7146	Riverside	tennis	1.3936	0.0903	-1472	-1146	1021	-1.7246	602	Data Science	620
2	109 m^2	NULL	Santa Ana	baseball, boxing	0.2477	0.2148	177	355	2294	0.3275	1486	Games and Playable Media	1050
1	1015 m^2	0.9481	Santa Clarita	motor sports	0.3309	0.5863	-877	689	508	0.0234	247	Computer Science	-187
0	1001 m^2	1.2399	Fremont	ice hockey	1.4135	0.1523	744	-393	-1124	0.7897	-716	Computer Engineering	2031
4	243 m^2	1.6791	San Francisco	badminton	0.2052	1.2498	-927	2442	2097	-0.3514	193	Human Computer Interaction	952
4	-395 m^2	0.0042	Fresno	track & field	-0.8003	-0.4912	1245	1324	587	0.869	59	Human Computer Interaction	1163
0	-1019 m^2	0.2486	Chula Vista	tennis	1.4837	1.3594	-1498	156	-46	1.1425	265	Computational Media	n/a
1	2205 m^2	1.1029	Santa Clarita	motor sports	0.6037	0.7465	1303	-350	2245	1.5614	146	Computer Science	1238
0	-294 m^2	0.6866	Los Angeles	tennis	0.6748	1.0317	205	1739	-615	-0.7185	35	n/a	225
0	-678 m^2	-0.4223	Fremont	tennis	1.626	1.2928	563	2061	224	1.9786	-642	Applied Mathematics	908
2	491 m^2	0.0794	Bakersfield	boxing	-0.4229	-0.4064	-553	1953	503	-0.8229	1097	Statistics	-180
1	3750 m^2	0.5228	Santa Clarita	boxing	0.8291	0.6515	-488	-220	1632	1.1437	2512	Computer Science	112
0	-116 m^2	0.7347	Riverside	Tennis	0.6752	0.7994	-1046	120	263	3.1882	850	Computer Game Design	-606
4	-129 m^2	1.4087	Fresno	track & field	1.1327	0.7203	723	107	2729	-0.1054	1134	Bioinformatics	-1678
4	-1028 m^2	0.9714	San Francisco	badminton	0.6062	0.8027	2891	-991	-308	-0.3277	-93	Bioinformatics	-296
1	551 m^2	0.528	Santa Clarita	motor sports	-0.0764	-0.0173	-11	-221	1753	0.703	1496	Natural Language Processing	-133
4	1094 m^2	1.4791	Fresno	badminton	-0.1187	-0.4636	1875	238	1942	n/a	537	Bioinformatics	-567
5	776 m^2	0.2625	irvine	running	2.3376	1.1944	62	992	-146	1.665	1444	Electrical Engineering	666
2	788 m^2	0.2075	Stockton	football	0.2961	0.8492	1328	1832	510	1.1882	696	Games and Playable Media	56
5	411 m^2	1.2536	Long Beach	golf	-0.0056	0.1941	-2099	568	-730	-0.9482	1453	Bioengineering	-11
1	1134 m^2	n/a	Santa Clarita	motor sports	-0.0283	None	1205	-1249	-213	0.9667	677	Computer Science	-104
5	-401 m^2	-0.3501	Irvine	golf	-0.1766	1.1129	153	1104	727	1.4516	1422	Bioengineering	-1500
4	-423 m^2	0.5189	Fresno	badminton	-1.2898	0.6386	1523	534	277	0.886	-354	Bioinformatics	530
0	687 m^2	1.453	Chula Vista	tennis	0.576	1.4234	-1505	-597	-1045	0.8345	-54	Data Science	1217
4	675 m^2	2.5181	Fremont	track & field	0.1819	0.775	968	-297	-448	-0.1972	-238	Biotechnology	5
1	1633 m^2	0.3005	San Jose	motor sports	2.2594	0.4663	-522	945	278	1.6972	-1111	Electrical Engineering	-175
1	897 m^2	1.2728	Santa Clarita	motor sports	0.9346	0.5337	899	434	688	-0.7491	1245	Computer Science	615
5	1226 m^2	-1.077	Sacramento	GOLF	0.7294	1.4246	1029	571	-1200	-0.427	1102	Bioengineering	-183
0	-618 m^2	0.4853	Riverside	tennis	0.613	0.2078	-1032	-1069	-310	1.0356	876	Applied Mathematics	-211
4	1063 m^2	-0.2154	Moreno Valley	track & field	0.5429	0.25	1476	-693	120	-0.5788	843	Bioinformatics	1936
4	1861 m^2	-0.3602	Fresno	track & field	0.3217	0.9199	82	1285	79	0.9922	-479	Bioengineering	2664
4	811 m^2	0.3556	Fresno	badminton	0.8252	0.5204	1752	1567	1493	0.884	1189	Games and Playable Media	-93
0	1288 m^2	0.8054	Los Angeles	tennis	0.7931	0.4982	-135	565	1300	-0.5287	574	Electrical Engineering	312
0	99 m^2	1.5323	Los Angeles	tennis	0.4739	0.0061	-1199	466	-204	0.9431	75	Data Science	-116
2	308 m^2	-0.4852	Santa Ana	boxing	0.7228	0.6419	524	-1191	1679	1.3912	167	Games and Playable Media	740
2	1879 m^2	1.1084	Oakland	boxing, baseball	0.4919	0.6217	1081	-535	657	1.335	668	Games and Playable Media	211
4	148 m^2	2.9594	San Francisco	track & field	-1.3064	0.8856	2094	-36	1149	-0.286	149	BIOINFORMATICS	1736
0	325 m^2	0.1242	Fremont	ice hockey	-0.2494	0.174	-318	-959	-1061	0.028	650	Computer Game Design	694
3	699 m^2	0.0972	San Diego	football, basketball	1.3247	-0.2253	303	-332	1805	1.435	2343	technology and information management	261
1	2510 m^2	1.108	Santa Clarita	motor sports	1.7689	-0.3859	-1484	967	2165	1.4528	1086	Computer Science	437
0	762 m^2	0.5818	Fremont	tennis	1.3371	0.765	594	121	801	0.5872	1455	Computer Engineering	-76
2	960 m^2	1.7557	Stockton	volleyball	0.7831	1.3605	1365	1361	1234	-0.8788	308	Games and Playable Media	-343
1	1561 m^2	0.5761	Santa Clarita	motor sports	-0.2189	-0.8107	332	2054	633	-0.0783	2824	Computer Science	305
0	-733 m^2	1.8778	Fremont	TENNIS	0.8478	-0.1518	-315	721	424	0.2798	1430	Computer Engineering	-12
2	1386 m^2	0.485	Oakland	boxing	0.144	-0.2309	-1166	335	1271	0.2919	-797	Games and Playable Media	346
1	N/A	0.8299	Santa Clarita	motor sports	-0.5063	0.0347	-92	266	930	-0.318	-617	Computer Science	1617
1	-1101 m^2		Santa Clarita	basketball	-0.0504	-0.056	145	106	785	0.0186	2257	Computer Science	-119
5	698 m^2	-1.4846	Long Beach	running	0.6516	-0.2432	1172	895	63	0.5549	433	Natural Language Processing	-963
3	N/A	-0.4951	Santa Clarita	basketball, soccer	-0.4985	0.8617	1105	1242	573	0.4132	223	Games and Playable Media	924
2	-753 m^2	0.708	Oakland	volleyball, baseball	-1.2116	1.3211	1143	-599	734	2.6768	1087	Statistics	-554
4	220 m^2	0.8946	Los Angeles	badminton	1.1771	1.4373	98	1212	1803	1.4901	N/A	Human Computer Interaction	-414
5	480 m^2	0.2116	Irvine	running	1.9839	0.2396	177	-439	-419	-0.1937	-176	Natural Language Processing	1351
3	1322 m^2	-0.8271	San Jose	soccer, basketball	0.7395	0.4859	235	1150	272	-0.8181	1960	Technology and Information Management	1339
3	-552 m^2	0.5865	San Jose	basketball, soccer	1.0256	1.4193	352	-590	-298	0.4388	431	Biotechnology	1072
1	20 m^2	1.2066	Santa Clarita	motor sports	1.0734	0.6713	None	870	316	0.1843	-297	Computer Science	-535
2	-712 m^2	-0.7311	Stockton	volleyball, baseball	1.5036	1.1504	781	2443	608	-0.4608	1077	Statistics	-99
0	1542 m^2	1.6699	Riverside	ice hockey	1.161	0.6711	2	872	-2025	1.4469	-848	Bioinformatics	985
3	1161 m^2	0.4544	San Jose	football, basketball	-0.2925	0.2272	281	35	677	1.7827	259	Statistics	-932
4	-30 m^2	0.0277	San Francisco	track & field	-0.1762	0.0639	-343	463	2263	0.0829	-569	Human Computer Interaction	1223
5	897 m^2	0.1646	Long Beach	running	1.3093	1.4906	-319	1713	240	-0.1313	831	Electrical Engineering	-4
5	1190 m^2	0.4726	Irvine	golf	0.7263	0.5218	1100	656	1376	1.535	1738	Electrical Engineering	-1229
0	223 m^2	0.5889	Los Angeles	ice hockey	1.1235	1.4115	953	1845	2650	0.3919	-370	Data Science	-1334
0	1367 m^2	1.6482	Los Angeles	tennis	1.0199	1.2575	-1049	-989	-258	-0.6001	-309	Computational Media	744
5	1438 m^2	0.103	Irvine	running	0.1275	0.7864	-33	-890	17	0.3226	-864	Electrical Engineering	1271
0	-1132 m^2	-0.1356	Los Angeles	ice hockey	0.4228	0.7868	279	3342	-130	-0.0153	-373	Computer Game Design	752
1	586 m^2	0.3042	Santa Clarita	motor sports	2.2553	0.7268	71	-197	718	-1.254	-485	Computer Science	1237
1	1380 m^2	1.2407	Santa Clarita	motor sports	1.2883	0.4503	-1390	1413	1925	1.5747	278	Computer Science	-1210
1	1212 m^2	0.855	Santa Clarita	motor sports	-1.0507	1.2992	606	152	2855	-0.1679	N/A	Computer Science	763
5	1635 m^2	-0.5142	Irvine	golf	1.5814	0.4562	204	94	226	0.2383	2906	Bioengineering	-156
3	1659 m^2	1.3122	San Jose	SOCCER, BASKETBALL	0.2075	0.3436	1361	1324	529	2.0125	512	Biotechnology	371
0	205 m^2	2.4332	Santa Clarita	tennis	-0.087	0.1021	1768	-236	-1348	1.4606	-92	Computer Engineering	-574
3	1059 m^2	0.4756	San Jose	football, soccer	0.4443	0.2401	459	-941	NULL	-2.1101	972	Technology and Information Management	-1348
5	2396 m^2	0.9642	San Diego	running	0.1522	-0.2494	-1662	2298	618	0.9633	1384	Natural Language Processing	?
1	2137 m^2	-0.1938	Santa Clarita	motor sports	0.6438	0.4931	-3	1359	215	-0.8167	853	Computer Science	87
3	-887 m^2	0.1056	mODESTO	motor sports	0.8321	0.9008	-773	-1382	633	1.0015	123	Biotechnology	1714
3	1390 m^2	0.8518	San Jose	soccer, basketball	0.1135	1.0022	188	1871	760	-0.3041	445	Biotechnology	-235
4	446 m^2	0.8451	Sacramento	badminton	-0.0769	-0.4545	474	1464	2307	1.5972	515	Bioinformatics	977
2	633 m^2	-1.1293	Stockton	volleyball	0.582	-0.4872	329	2768	-610	-0.8425	585	Games and Playable Media	687
1	603 m^2	0.9641	Modesto	motor sports	0.0426	1.3252	409	118	1429	1.1136	1524	Computer Science	165
0	1529 m^2	1.1817	Chula Vista	tennis	1.1497	1.7764	-681	1458	-330	1.5447	-462	Computer Game Design	-696
3	345 m^2	1.1421	San Diego	football, basketball	1.0085	1.2112	2041	557	1780	0.8061	1163	Robotics Engineering	-594
1	1263 m^2	0.7873	Santa Clarita	motor sports	1.4615	0.5732	-489	-661	1117	0.3196	1255	Computer Science	509
2	-850 m^2	0.1269	Bakersfield	boxing, baseball	-0.0743	-0.3911	1244	-215	1332	-0.1792	2163	Statistics	-527
3	951 m^2	1.0971	San Diego	soccer	-0.0152	0.7544	66	1147	2564	0.4495	1281	Biotechnology	-239
0	464 m^2	1.4809	Riverside	TENNIS	0.1261	0.3378	-868	-800	-3	1.4959	-464	Computer Engineering	-192
2	1209 m^2	-0.0381	Santa Ana	boxing	-0.0526	0.2683	-1125	-1881	1962	0.73	75	Games and Playable Media	-1437
5	-1249 m^2	-0.491	Sacramento	golf	0.8491	1.0164	-457	1318	1016	0.735	-997	Electrical Engineering	-713
1	1438 m^2	0.7763	Santa Clarita	motor sports	-0.0828	0.6096	1114	789	1379	1.1456	629	Computer Science	-601
2	-74 m^2	-0.6772	BAKERSFIELD	baseball, volleyball	-0.1214	0.7243	-379	-792	2985	-1.0152	782	Games and Playable Media	-424
1	-368 m^2	-0.0089	Santa Clarita	motor sports	0.4979	0.5112	349	-150	1311	-1.843	267	Computer Science	152
0	-74 m^2	-0.0607	Riverside	tennis	0.7478	0.5382	-251	1795	-141	-0.2626	868	Applied Mathematics	-41
1	1007 m^2	0.8762	Santa Clarita	motor sports	0.5708	-0.406	-141	-535	1484	-2.1804	-872	Natural Language Processing	1391
0	1128 m^2	0.0957	Santa Clarita	ice hockey	1.4818	1.2897	-651	-1042	-937	0.6394	362	Computational Media	420
5	1590 m^2	0.1172	Sacramento	golf	-0.2309	0.8373	1072	1055	-710	-0.1089	709	Bioengineering	-535
5	-820 m^2	0.3406	Sacramento	running	1.3954	0.8853	273	500	-634	0.0697	-350	Bioengineering	216
3	2012 m^2	0.4127	Modesto	football	0.7123	-0.158	1199	-517	1759	1.609	216	Bioinformatics	837
0	-177 m^2	-0.3224	Los Angeles	tennis	0.8791	1.272	-429	587		0.5355	-131	Computer Game Design	230
5	705 m^2	0.4707	Long Beach	golf	0.7761	0.3707	-904	110	249	0.2297	1175	Natural Language Processing	-68
0	1508 m^2	0.708	Los Angeles	ice hockey	0.8888	0.6982	316	1070	-675	0.2919	749	Computer Game Design	884
3	1028 m^2	-0.3254	Modesto	basketball, soccer	1.3456	0.3616	-197	121	1448	1.0141	1183	Biotechnology	8
1	552 m^2	0.0116	Santa Clarita	motor sports	1.0265	-0.2912	1283	-315	-760	0.366	1337	Computer Science	749
0	1326 m^2	1.0687	Los Angeles	ice hockey	-0.174	0.3569	710	-58	-2272	2.4842	-1911	Computer Game Design	-261
1	586 m^2	1.1325	Santa Clarita	motor sports	-0.1165	0.0805	-71	875	2169	-0.6866	1162	Computer Science	31
3	963 m^2	0.8395	San Jose	football	1.9511	1.1368	540	-369	1747	0.7465	1619	Biotechnology	-144
4	1161 m^2	1.4116	Moreno Valley	track & field	0.3422	0.8762	635	658	-508	1.3435	679	Bioinformatics	-942
1	1085 m^2	0.6083	Santa Clarita	motor sports	2.0168	0.3884	134	848	1856	0.4755	543	Computer Science	-538
1	1816 m^2	1.0806	Santa Clarita	motor sports	1.5214	0.5008	-212	929	1070	1.0776	408	Computer Science	598
0	-1492 m^2	1.7867	Los Angeles	ICE HOCKEY	0.01	-0.1136	-41	2147	-538	1.078	1181	Computer Game Design	-661
5	1159 m^2	-0.9798	Irvine	golf	-1.1592	0.5408	1238	-1108	-824	-0.4876	-663	Electrical Engineering	1300
3	2456 m^2	-0.2989	san bernardino	basketball	1.1646	0.7797	995	1662	567	1.2457	1805	Biotechnology	-1461
4	1466 m^2	1.6647	San Francisco	track & field	0.9003	-0.2658	-540	1722	-48	-0.9845	1004	Computer Game Design	467
3	-1003 m^2	-0.1908	San Jose	basketball	0.5942	0.3919	1082	1269	477	-0.3644	896	Technology and Information Management	287
